Game Turn, Player, Unit, From X, From Y, To X, To Y, Info, Checksum
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_QUADRIREME (8061050), 37, 37, -9999, -9999, 2325, ffffffff
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_WARRIOR (8126587), 22, 23, -9999, -9999, 2325, ffffffff
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_WARRIOR (8192124), 5, 48, -9999, -9999, 2325, ffffffff
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_ARCHER (8257661), 29, 21, -9999, -9999, 2325, ffffffff
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_WARRIOR (8388735), 46, 32, -9999, -9999, 2325, ffffffff
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_WARRIOR (8454272), 18, 45, -9999, -9999, 2325, ffffffff
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_SETTLER (8585346), 21, 19, -9999, -9999, 2325, ffffffff
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_QUADRIREME (8650883), 15, 6, -9999, -9999, 2325, ffffffff
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_SCOUT (8716420), 54, 47, -9999, -9999, 2325, ffffffff
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_QUADRIREME (8781957), 20, 35, -9999, -9999, 2325, ffffffff
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_WARRIOR (8847494), 45, 32, -9999, -9999, 2325, ffffffff
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_BUILDER (8913031), 24, 39, -9999, -9999, 2325, ffffffff
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_SPEARMAN (8978568), 67, 5, -9999, -9999, 2325, ffffffff
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_SCOUT (9044105), 68, 6, -9999, -9999, 2325, ffffffff
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_SCOUT (9109642), 23, 25, -9999, -9999, 2325, ffffffff
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_ARCHER (9175179), 47, 32, -9999, -9999, 2325, ffffffff
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_ARCHER (7340143), 73, 33, 63, 25, 4353, 3a23f08e
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_ARCHER (7340143), 73, 33, 63, 25, 4353, 3a23f08e
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_ARCHER (7340143), 73, 32, 63, 25, 4097, 55a05295
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_ARCHER (7340143), 73, 32, 63, 25, 4097, 55a05295
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_WARRIOR (8126587), 22, 23, 23, 22, 272, 49dd75f7
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_QUADRIREME (4325441), 0, 15, 5, 16, 272, ffffffff
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_QUADRIREME (4325441), 0, 15, 5, 16, 272, ffffffff
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_QUADRIREME (7012458), 24, 39, 21, 39, 272, ffffffff
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_QUADRIREME (7012458), 24, 39, 21, 39, 272, ffffffff
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_QUADRIREME (8781957), 20, 35, 21, 36, 272, ffffffff
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_QUADRIREME (8781957), 20, 35, 21, 36, 272, ffffffff
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_WARRIOR (6422625), 7, 45, 8, 45, 272, 4ff74f9d
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_SPEARMAN (4653126), 12, 50, 12, 49, 272, a5f20a18
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_SPEARMAN (4653126), 12, 50, 12, 49, 272, a5f20a18
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_WARRIOR (5963866), 20, 40, 22, 42, 272, c3d02513
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_WARRIOR (5963866), 20, 40, 22, 42, 272, c3d02513
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_WARRIOR (5963866), 21, 40, 22, 42, 16, 11128023
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_WARRIOR (5963866), 21, 40, 22, 42, 16, 11128023
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_WARRIOR (2621479), 28, 23, 29, 22, 256, b7a0895b
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_WARRIOR (2621479), 28, 23, 29, 22, 256, b7a0895b
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_WARRIOR (3407923), 75, 46, 74, 45, 256, dea03e4b
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_WARRIOR (3407923), 75, 46, 74, 45, 256, dea03e4b
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_SLINGER (4456515), 29, 23, 28, 23, 256,  8ea3d05
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_SLINGER (4456515), 29, 23, 28, 23, 256,  8ea3d05
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_SLINGER (5308496), 74, 43, 74, 44, 256, d0377ece
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_SLINGER (5308496), 74, 43, 74, 44, 256, d0377ece
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_WARRIOR (5701718), 19, 45, 20, 44, 256, 70c47894
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_WARRIOR (5701718), 19, 45, 20, 44, 256, 70c47894
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_QUADRIREME (6094940), 33, 33, 34, 34, 256, fffb3c38
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_QUADRIREME (6094940), 33, 33, 34, 34, 256, fffb3c38
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_WARRIOR (6488162), 19, 47, 19, 45, 256, da2d1c6e
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_WARRIOR (6488162), 19, 47, 19, 45, 256, da2d1c6e
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_WARRIOR (6488162), 19, 46, 19, 45, 0, 9a70f1eb
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_WARRIOR (6488162), 19, 46, 19, 45, 0, 9a70f1eb
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_WARRIOR (6619236), 28, 22, 27, 22, 256, 68d4b19d
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_WARRIOR (6619236), 28, 22, 27, 22, 256, 68d4b19d
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_WARRIOR (6815847), 21, 46, 19, 47, 256, e86dabd7
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_WARRIOR (6815847), 21, 46, 19, 47, 256, e86dabd7
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_WARRIOR (6815847), 20, 46, 19, 47, 0, 4a6f6859
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_WARRIOR (6815847), 20, 46, 19, 47, 0, 4a6f6859
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_WARRIOR (7274606), 75, 43, 74, 43, 256, 758e2913
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_WARRIOR (7274606), 75, 43, 74, 43, 256, 758e2913
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_WARRIOR (7733365), 18, 12, 18, 13, 256, 4e78d506
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_WARRIOR (7733365), 18, 12, 18, 13, 256, 4e78d506
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_WARRIOR (7798902), 64, 6, 64, 5, 256, 2ec38c73
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_WARRIOR (7798902), 64, 6, 64, 5, 256, 2ec38c73
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_QUADRIREME (8061050), 37, 37, 35, 38, 256, 5e1ddea9
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_QUADRIREME (8061050), 37, 37, 35, 38, 256, 5e1ddea9
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_QUADRIREME (8061050), 37, 38, 35, 38, 0, 513d15a0
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_QUADRIREME (8061050), 37, 38, 35, 38, 0, 513d15a0
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_QUADRIREME (8061050), 36, 38, 35, 38, 0, d05f1845
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_QUADRIREME (8061050), 36, 38, 35, 38, 0, d05f1845
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_WARRIOR (8192124), 5, 48, 6, 48, 256, b050e87d
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_WARRIOR (8192124), 5, 48, 6, 48, 256, b050e87d
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_ARCHER (8257661), 29, 21, 29, 20, 256, 70e22db7
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_ARCHER (8257661), 29, 21, 29, 20, 256, 70e22db7
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_WARRIOR (8388735), 46, 32, 46, 33, 256, 6fb87ace
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_WARRIOR (8388735), 46, 32, 46, 33, 256, 6fb87ace
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_WARRIOR (8454272), 18, 45, 20, 46, 256, 499c39ab
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_WARRIOR (8454272), 18, 45, 20, 46, 256, 499c39ab
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_WARRIOR (8454272), 19, 45, 20, 46, 0, 3d0cd99f
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_WARRIOR (8454272), 19, 45, 20, 46, 0, 3d0cd99f
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_QUADRIREME (8650883), 15, 6, 14, 4, 256, 2f8e7ea5
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_QUADRIREME (8650883), 15, 6, 14, 4, 256, 2f8e7ea5
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_QUADRIREME (8650883), 14, 5, 14, 4, 0, 896ef3c4
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_QUADRIREME (8650883), 14, 5, 14, 4, 0, 896ef3c4
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_WARRIOR (8847494), 45, 32, 46, 32, 256, b6510685
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_WARRIOR (8847494), 45, 32, 46, 32, 256, b6510685
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_SCOUT (851980), 13, 50, 12, 50, 256, 9bda1fd3
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_SCOUT (851980), 13, 50, 12, 50, 256, 9bda1fd3
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_SCOUT (8716420), 54, 47, 53, 44, 256, f0e5ad72
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_SCOUT (8716420), 54, 47, 53, 44, 256, f0e5ad72
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_SCOUT (8716420), 54, 46, 53, 44, 0, f5997e7a
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_SCOUT (8716420), 54, 46, 53, 44, 0, f5997e7a
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_SCOUT (8716420), 53, 45, 53, 44, 0, c041eabe
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_SCOUT (8716420), 53, 45, 53, 44, 0, c041eabe
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_SCOUT (589832), 26, 27, -9999, -9999, 2368, ffffffff
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_SCOUT (589832), 26, 27, 23, 17, 256, ffffffff
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_SCOUT (5505107), 79, 44, -9999, -9999, 2368, ffffffff
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_SCOUT (5505107), 79, 44, 1, 39, 256, ffffffff
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_SCOUT (9044105), 68, 6, -9999, -9999, 2368, ffffffff
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_SCOUT (9109642), 23, 25, -9999, -9999, 2368, ffffffff
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_SCOUT (9109642), 23, 25, 23, 17, 256, ca43c1b6
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_SCOUT (589832), 26, 27, 26, 29, 320, bfa8a537
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_SCOUT (589832), 26, 27, 26, 29, 320, bfa8a537
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_SCOUT (589832), 26, 28, 26, 29, 64, 113df696
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_SCOUT (589832), 26, 28, 26, 29, 64, 113df696
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_SCOUT (5505107), 79, 44, 81, 42, 320, 69b28078
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_SCOUT (5505107), 79, 44, 81, 42, 320, 69b28078
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_SCOUT (5505107), 79, 43, 81, 42, 64, 3d9ddc7e
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_SCOUT (5505107), 79, 43, 81, 42, 64, 3d9ddc7e
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_SCOUT (5505107), 80, 42, 81, 42, 64,  1003614
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_SCOUT (5505107), 80, 42, 81, 42, 64,  1003614
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_SCOUT (9044105), 68, 6, 69, 5, 320, 75f5077c
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_SCOUT (9044105), 68, 6, 69, 5, 320, 75f5077c
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_SCOUT (9044105), 68, 5, 69, 5, 64, c26c4683
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_SCOUT (9044105), 68, 5, 69, 5, 64, c26c4683
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_SCOUT (9109642), 23, 25, 23, 17, 320, ca43c1b6
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_SCOUT (9109642), 23, 25, 23, 17, 320, ca43c1b6
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_SCOUT (9109642), 23, 24, 23, 17, 64, ab9d117a
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_SCOUT (9109642), 23, 24, 23, 17, 64, ab9d117a
064, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_SCOUT (589832), 26, 29, -9999, -9999, 2112, ffffffff
065, LOC_CIVILIZATION_ROME_NAME, UNIT_BUILDER (589824), 4, 38, -9999, -9999, 2325, ffffffff
065, LOC_CIVILIZATION_ROME_NAME, UNIT_WARRIOR (131073), 4, 38, -9999, -9999, 2325, ffffffff
065, LOC_CIVILIZATION_ROME_NAME, UNIT_TRADER (524290), 7, 42, -9999, -9999, 2325, ffffffff
065, LOC_CIVILIZATION_ROME_NAME, UNIT_WARRIOR (458755), 3, 39, -9999, -9999, 2325, ffffffff
065, LOC_CIVILIZATION_ROME_NAME, UNIT_SETTLER (655364), 4, 39, -9999, -9999, 2325, ffffffff
065, LOC_CIVILIZATION_ROME_NAME, UNIT_SETTLER (655364), 4, 39, 5, 37, 16656, 794f4b69
065, LOC_CIVILIZATION_ROME_NAME, UNIT_SETTLER (655364), 4, 39, 5, 37, 16656, 794f4b69
065, LOC_CIVILIZATION_ROME_NAME, UNIT_SETTLER (655364), 5, 38, 5, 37, 16400, 715cc961
065, LOC_CIVILIZATION_ROME_NAME, UNIT_SETTLER (655364), 5, 38, 5, 37, 16400, 715cc961
065, LOC_CIVILIZATION_AMERICA_NAME, UNIT_WARRIOR (131073), 10, 23, -9999, -9999, 2833, ffffffff
065, LOC_CIVILIZATION_AMERICA_NAME, UNIT_WARRIOR (655365), 9, 22, -9999, -9999, 2833, ffffffff
065, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_SCOUT (9109642), 23, 23, -9999, -9999, 2833, ffffffff
065, LOC_CIVILIZATION_CHINA_NAME, UNIT_GALLEY (917504), 3, 25, -9999, -9999, 2325, ffffffff
065, LOC_CIVILIZATION_CHINA_NAME, UNIT_WARRIOR (655362), 23, 20, -9999, -9999, 2325, ffffffff
065, LOC_CIVILIZATION_CHINA_NAME, UNIT_WARRIOR (327683), 13, 23, -9999, -9999, 2325, ffffffff
065, LOC_CIVILIZATION_CHINA_NAME, UNIT_WARRIOR (393220), 9, 24, -9999, -9999, 2325, ffffffff
065, LOC_CIVILIZATION_CHINA_NAME, UNIT_WARRIOR (720901), 22, 22, -9999, -9999, 2325, ffffffff
065, LOC_CIVILIZATION_CHINA_NAME, UNIT_ARCHER (589830), 23, 22, -9999, -9999, 2325, ffffffff
065, LOC_CIVILIZATION_CHINA_NAME, UNIT_ARCHER (851976), 8, 25, -9999, -9999, 2325, ffffffff
065, LOC_CIVILIZATION_CHINA_NAME, UNIT_WARRIOR (720901), 22, 22, 22, 23, 256, 5730978d
065, LOC_CIVILIZATION_CHINA_NAME, UNIT_WARRIOR (720901), 22, 22, 22, 23, 256, 5730978d
065, LOC_CIVILIZATION_CHINA_NAME, UNIT_WARRIOR (393220), 9, 24, 11, 24, 256, e97d60a5
065, LOC_CIVILIZATION_CHINA_NAME, UNIT_WARRIOR (393220), 9, 24, 11, 24, 256, e97d60a5
065, LOC_CIVILIZATION_CHINA_NAME, UNIT_WARRIOR (393220), 9, 25, 11, 24, 0, 92d0f58b
065, LOC_CIVILIZATION_CHINA_NAME, UNIT_WARRIOR (393220), 9, 25, 11, 24, 0, 92d0f58b
065, LOC_CIVILIZATION_CHINA_NAME, UNIT_ARCHER (851976), 8, 25, 9, 24, 256, 34a33abc
065, LOC_CIVILIZATION_CHINA_NAME, UNIT_ARCHER (851976), 8, 25, 9, 24, 256, 34a33abc
065, LOC_CIVILIZATION_CHINA_NAME, UNIT_WARRIOR (327683), 13, 23, 22, 20, 4353, 7b57da85
065, LOC_CIVILIZATION_CHINA_NAME, UNIT_WARRIOR (327683), 13, 23, 22, 20, 4353, 7b57da85
065, LOC_CIVILIZATION_CHINA_NAME, UNIT_GALLEY (917504), 3, 25, -9999, -9999, 2304, ffffffff
065, LOC_CIVILIZATION_CHINA_NAME, UNIT_GALLEY (917504), 3, 25, 2, 23, 256, c70dc7fe
065, LOC_CIVILIZATION_CHINA_NAME, UNIT_GALLEY (917504), 3, 25, 2, 23, 256, c70dc7fe
065, LOC_CIVILIZATION_CHINA_NAME, UNIT_GALLEY (917504), 4, 24, 2, 23, 0, 30460750
065, LOC_CIVILIZATION_CHINA_NAME, UNIT_GALLEY (917504), 4, 24, 2, 23, 0, 30460750
065, LOC_CIVILIZATION_CHINA_NAME, UNIT_GALLEY (917504), 3, 23, 2, 23, 0, d11d3eb0
065, LOC_CIVILIZATION_CHINA_NAME, UNIT_GALLEY (917504), 3, 23, 2, 23, 0, d11d3eb0
065, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_QUADRIREME (3145775), 54, 14, -9999, -9999, 2833, ffffffff
065, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_ARCHER (7340143), 72, 31, -9999, -9999, 2833, ffffffff
065, LOC_CIVILIZATION_JAPAN_NAME, UNIT_SCOUT (196608), 53, 12, -9999, -9999, 2325, ffffffff
065, LOC_CIVILIZATION_JAPAN_NAME, UNIT_WARRIOR (131073), 69, 15, -9999, -9999, 2325, ffffffff
065, LOC_CIVILIZATION_JAPAN_NAME, UNIT_WARRIOR (589826), 68, 13, -9999, -9999, 2325, ffffffff
065, LOC_CIVILIZATION_JAPAN_NAME, UNIT_WARRIOR (327683), 69, 14, -9999, -9999, 2325, ffffffff
065, LOC_CIVILIZATION_JAPAN_NAME, UNIT_BUILDER (983044), 70, 18, -9999, -9999, 2325, ffffffff
065, LOC_CIVILIZATION_JAPAN_NAME, UNIT_WARRIOR (786437), 70, 16, -9999, -9999, 2325, ffffffff
065, LOC_CIVILIZATION_JAPAN_NAME, UNIT_SCOUT (524294), 72, 30, -9999, -9999, 2325, ffffffff
065, LOC_CIVILIZATION_JAPAN_NAME, UNIT_ARCHER (655367), 70, 12, -9999, -9999, 2325, ffffffff
065, LOC_CIVILIZATION_JAPAN_NAME, UNIT_BUILDER (917512), 70, 13, -9999, -9999, 2325, ffffffff
065, LOC_CIVILIZATION_JAPAN_NAME, UNIT_BUILDER (917512), 70, 13, 68, 15, 4352, dfa4ec89
065, LOC_CIVILIZATION_JAPAN_NAME, UNIT_BUILDER (917512), 70, 13, 68, 15, 4360, dfa4ec89
065, LOC_CIVILIZATION_JAPAN_NAME, UNIT_BUILDER (917512), 70, 13, 68, 15, 4360, dfa4ec89
065, LOC_CIVILIZATION_JAPAN_NAME, UNIT_BUILDER (917512), 69, 13, 68, 15, 4104,  4579529
065, LOC_CIVILIZATION_JAPAN_NAME, UNIT_BUILDER (917512), 69, 13, 68, 15, 4104,  4579529
065, LOC_CIVILIZATION_JAPAN_NAME, UNIT_BUILDER (983044), 70, 18, 69, 19, 4360, b869eb18
065, LOC_CIVILIZATION_JAPAN_NAME, UNIT_BUILDER (983044), 70, 18, 69, 19, 4360, b869eb18
065, LOC_CIVILIZATION_JAPAN_NAME, UNIT_SCOUT (196608), 53, 12, 51, 13, 256, c43a5f12
065, LOC_CIVILIZATION_JAPAN_NAME, UNIT_SCOUT (196608), 53, 12, 51, 13, 256, c43a5f12
065, LOC_CIVILIZATION_JAPAN_NAME, UNIT_SCOUT (196608), 52, 13, 51, 13, 0, e7e6766d
065, LOC_CIVILIZATION_JAPAN_NAME, UNIT_SCOUT (196608), 52, 13, 51, 13, 0, e7e6766d
065, LOC_CIVILIZATION_JAPAN_NAME, UNIT_SCOUT (524294), 72, 30, 69, 29, 256, e0779728
065, LOC_CIVILIZATION_JAPAN_NAME, UNIT_SCOUT (524294), 72, 30, 69, 29, 256, e0779728
065, LOC_CIVILIZATION_JAPAN_NAME, UNIT_SCOUT (524294), 71, 30, 69, 29, 0, fa1604f2
065, LOC_CIVILIZATION_JAPAN_NAME, UNIT_SCOUT (524294), 71, 30, 69, 29, 0, fa1604f2
065, LOC_CIVILIZATION_JAPAN_NAME, UNIT_SCOUT (524294), 70, 30, 69, 29, 0, 2ed6c564
065, LOC_CIVILIZATION_JAPAN_NAME, UNIT_SCOUT (524294), 70, 30, 69, 29, 0, 2ed6c564
065, LOC_CIVILIZATION_JAPAN_NAME, UNIT_WARRIOR (131073), 69, 15, 68, 12, 4353, 4a80b97c
065, LOC_CIVILIZATION_JAPAN_NAME, UNIT_WARRIOR (589826), 68, 13, 68, 12, 4353, e1109ddd
065, LOC_CIVILIZATION_JAPAN_NAME, UNIT_WARRIOR (327683), 69, 14, 68, 12, 4353, 8e730fd9
065, LOC_CIVILIZATION_JAPAN_NAME, UNIT_WARRIOR (786437), 70, 16, 68, 12, 4353, 979b9dc2
065, LOC_CIVILIZATION_JAPAN_NAME, UNIT_BUILDER (917512), 69, 13, 68, 15, 4104,  4579529
065, LOC_CIVILIZATION_JAPAN_NAME, UNIT_BUILDER (917512), 69, 13, 68, 15, 4104,  4579529
065, LOC_CIVILIZATION_CHINA_NAME, UNIT_WARRIOR (393220), 10, 25, -9999, -9999, 2833, ffffffff
065, LOC_CIVILIZATION_CHINA_NAME, UNIT_ARCHER (851976), 9, 24, -9999, -9999, 2833, ffffffff
065, LOC_CIVILIZATION_AMERICA_NAME, UNIT_WARRIOR (131073), 10, 23, -9999, -9999, 2325, ffffffff
065, LOC_CIVILIZATION_AMERICA_NAME, UNIT_ARCHER (393218), 17, 29, -9999, -9999, 2325, ffffffff
065, LOC_CIVILIZATION_AMERICA_NAME, UNIT_ARCHER (393218), 17, 29, -9999, -9999, 2325, ffffffff
065, LOC_CIVILIZATION_AMERICA_NAME, UNIT_ARCHER (917508), 8, 19, -9999, -9999, 2325, ffffffff
065, LOC_CIVILIZATION_AMERICA_NAME, UNIT_WARRIOR (655365), 9, 22, -9999, -9999, 2325, ffffffff
065, LOC_CIVILIZATION_AMERICA_NAME, UNIT_ARCHER (393218), 17, 29, 8, 13, 276, daada40c
065, LOC_CIVILIZATION_AMERICA_NAME, UNIT_ARCHER (393218), 17, 29, 8, 13, 4353, b32dced0
065, LOC_CIVILIZATION_AMERICA_NAME, UNIT_ARCHER (393218), 17, 29, 8, 13, 4353, b32dced0
065, LOC_CIVILIZATION_AMERICA_NAME, UNIT_WARRIOR (131073), 10, 23, 10, 22, 256, b4acb92a
065, LOC_CIVILIZATION_AMERICA_NAME, UNIT_WARRIOR (131073), 10, 23, 10, 22, 256, b4acb92a
065, LOC_CIVILIZATION_AMERICA_NAME, UNIT_WARRIOR (655365), 9, 22, 8, 23, 256, 367bf35d
065, LOC_CIVILIZATION_AMERICA_NAME, UNIT_WARRIOR (655365), 9, 22, 8, 23, 256, 367bf35d
065, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_WARRIOR (6422625), 7, 45, -9999, -9999, 2833, ffffffff
065, LOC_CIVILIZATION_SPAIN_NAME, UNIT_SCOUT (196608), 8, 45, -9999, -9999, 2325, ffffffff
065, LOC_CIVILIZATION_SPAIN_NAME, UNIT_WARRIOR (458753), 16, 39, -9999, -9999, 2325, ffffffff
065, LOC_CIVILIZATION_SPAIN_NAME, UNIT_WARRIOR (983042), 11, 37, -9999, -9999, 2325, ffffffff
065, LOC_CIVILIZATION_SPAIN_NAME, UNIT_WARRIOR (655363), 13, 39, -9999, -9999, 2325, ffffffff
065, LOC_CIVILIZATION_SPAIN_NAME, UNIT_SCOUT (524292), 13, 45, -9999, -9999, 2325, ffffffff
065, LOC_CIVILIZATION_SPAIN_NAME, UNIT_WARRIOR (458753), 16, 39, -9999, -9999, 2325, ffffffff
065, LOC_CIVILIZATION_SPAIN_NAME, UNIT_WARRIOR (786438), 15, 39, -9999, -9999, 2325, ffffffff
065, LOC_CIVILIZATION_SPAIN_NAME, UNIT_BUILDER (851975), 11, 38, -9999, -9999, 2325, ffffffff
065, LOC_CIVILIZATION_SPAIN_NAME, UNIT_GALLEY (917512), 9, 27, -9999, -9999, 2325, ffffffff
065, LOC_CIVILIZATION_SPAIN_NAME, UNIT_WARRIOR (655363), 13, 39, 16, 38, 4353, d79e18b8
065, LOC_CIVILIZATION_SPAIN_NAME, UNIT_WARRIOR (655363), 13, 39, 16, 38, 4353, d79e18b8
065, LOC_CIVILIZATION_SPAIN_NAME, UNIT_WARRIOR (655363), 14, 39, 16, 38, 4097, f8be962a
065, LOC_CIVILIZATION_SPAIN_NAME, UNIT_WARRIOR (655363), 14, 39, 16, 38, 4097, f8be962a
065, LOC_CIVILIZATION_SPAIN_NAME, UNIT_WARRIOR (983042), 11, 37, 8, 43, 4353, b583f869
065, LOC_CIVILIZATION_SPAIN_NAME, UNIT_WARRIOR (983042), 11, 37, 8, 43, 4353, b583f869
065, LOC_CIVILIZATION_SPAIN_NAME, UNIT_WARRIOR (983042), 11, 38, 8, 43, 4097, a6aa8fc9
